name,x1,y1,x2,y2
f214_02_r09_i0_0.jpg,144,-6,444,413
f214_02_r10_i0_0.jpg,170,-10,474,407
f214_03_f12_i0_0.jpg,102,-20,442,416
f214_03_f13_i0_0.jpg,84,29,426,473
f214_03_f14_i0_0.jpg,115,32,453,489
f214_03_f15_i0_0.jpg,120,6,457,449
f214_03_f16_i0_0.jpg,100,63,438,514
f214_03_f18_i0_0.jpg,113,59,462,549
f214_03_f19_i0_0.jpg,125,60,431,452
f214_03_f20_i0_0.jpg,127,45,442,456
f214_03_f21_i0_0.jpg,103,43,437,489
f214_03_l11_i0_0.jpg,93,72,417,569
f214_03_p01_i0_0.jpg,159,36,422,381
f214_03_p02_i0_0.jpg,141,25,451,441
f214_03_p03_i0_0.jpg,104,-1,420,432
f214_03_p04_i0_0.jpg,98,-10,433,438
f214_03_p05_i0_0.jpg,119,33,399,390
f214_03_r06_i0_0.jpg,149,53,428,424
f214_03_r07_i0_0.jpg,124,11,434,424
f214_03_r08_i0_0.jpg,136,37,419,420
f214_03_r09_i0_0.jpg,110,26,414,418
f214_03_r10_i0_0.jpg,106,9,415,421
f214_04_f12_i0_0.jpg,124,-36,450,433
f214_04_f14_i0_0.jpg,112,-34,432,409
f214_04_f15_i0_0.jpg,124,5,435,443
f214_04_f16_i0_0.jpg,91,21,433,492
f214_04_f17_i0_0.jpg,131,12,445,450
f214_04_f18_i0_0.jpg,132,-11,446,434
f214_04_f19_i0_0.jpg,115,-24,447,420
f214_04_f20_i0_0.jpg,120,-38,453,428
f214_04_f21_i0_0.jpg,118,-8,457,463
f214_04_l11_i0_0.jpg,118,1,478,548
f214_04_p01_i0_0.jpg,145,-3,449,424
f214_04_p02_i0_0.jpg,127,-8,438,411
f214_04_p03_i0_0.jpg,144,-17,446,399
f214_04_p04_i0_0.jpg,129,13,426,424
f214_04_p05_i0_0.jpg,136,-24,442,399
f214_04_r06_i0_0.jpg,149,-25,468,420
f214_04_r07_i0_0.jpg,151,-3,470,428
f214_04_r09_i0_0.jpg,142,-22,456,412
f214_04_r10_i0_0.jpg,156,-5,470,413
f214_05_f12_i0_0.jpg,69,13,427,523
f214_05_f13_i0_0.jpg,95,10,416,432
f214_05_f14_i0_0.jpg,121,5,455,451
f214_05_f15_i0_0.jpg,141,-26,463,412
f214_05_f16_i0_0.jpg,133,42,447,473
f214_05_f17_i0_0.jpg,116,-4,447,445
f214_05_f18_i0_0.jpg,87,22,420,474
f214_05_f19_i0_0.jpg,116,22,440,454
f214_05_f20_i0_0.jpg,107,7,447,474
f214_05_f21_i0_0.jpg,90,1,423,446
f214_05_l11_i0_0.jpg,128,-7,445,439
f214_05_p01_i0_0.jpg,126,34,440,472
f214_05_p02_i0_0.jpg,124,38,440,467
f214_05_p03_i0_0.jpg,126,24,454,470
f214_05_p05_i0_0.jpg,126,-9,454,463
f214_05_r06_i0_0.jpg,130,-3,460,434
f214_05_r07_i0_0.jpg,119,2,446,443
f214_05_r08_i0_0.jpg,119,0,438,418
f214_05_r09_i0_0.jpg,118,16,427,425
f214_05_r10_i0_0.jpg,91,23,404,431
f214_06_f12_i0_0.jpg,125,13,453,487
f214_06_f13_i0_0.jpg,129,19,442,447
f214_06_f14_i0_0.jpg,132,-2,454,451
f214_06_f15_i0_0.jpg,123,8,469,466
f214_06_f16_i0_0.jpg,130,4,458,463
f214_06_f17_i0_0.jpg,148,-6,448,422
f214_06_f18_i0_0.jpg,147,-2,474,470
f214_06_f19_i0_0.jpg,161,0,459,427
f214_06_f20_i0_0.jpg,137,7,437,417
f214_06_f21_i0_0.jpg,118,22,436,466
f214_06_p02_i0_0.jpg,126,-4,441,437
f214_06_p03_i0_0.jpg,136,9,432,428
f214_06_p04_i0_0.jpg,123,11,444,494
f214_06_p05_i0_0.jpg,151,-6,458,440
f214_06_r06_i0_0.jpg,141,7,457,455
f214_06_r07_i0_0.jpg,122,-38,471,460
f214_06_r08_i0_0.jpg,132,-10,456,458
f214_06_r09_i0_0.jpg,137,26,463,480
f214_06_r10_i0_0.jpg,157,28,471,473
f214_07_f07_i0_0.jpg,95,33,445,561
f214_07_f08_i0_0.jpg,83,19,426,491
f214_07_f09_i0_0.jpg,83,24,418,491
f214_07_f10_i0_0.jpg,98,102,393,521
f214_07_f11_i0_0.jpg,143,38,451,465
f214_07_l06_i0_0.jpg,76,104,440,635
f214_07_p02_i0_0.jpg,119,81,426,503
f214_07_p03_i0_0.jpg,130,59,433,455
f214_07_p04_i0_0.jpg,135,13,424,404
f214_07_p05_i0_0.jpg,103,39,419,469
f214_08_f07_i0_0.jpg,181,16,495,472
f214_08_f08_i0_0.jpg,161,21,467,465
f214_08_f09_i0_0.jpg,147,32,462,484
f214_08_f10_i0_0.jpg,130,31,466,507
f214_08_f11_i0_0.jpg,173,57,482,520
f214_08_l06_i0_0.jpg,158,15,464,457
f214_08_p01_i0_0.jpg,163,26,450,442
f214_08_p02_i0_0.jpg,161,50,420,437
f214_08_p03_i0_0.jpg,142,45,420,430
f214_08_p04_i0_0.jpg,135,27,418,417
f214_08_p05_i0_0.jpg,139,28,417,423
f214_09_f07_i0_0.jpg,137,43,432,452
f214_09_f09_i0_0.jpg,121,95,414,522
f214_09_f10_i0_0.jpg,143,54,440,451
f214_09_f11_i0_0.jpg,167,42,461,440
f214_09_l06_i0_0.jpg,130,33,435,461
f214_09_p01_i0_0.jpg,177,58,451,437
f214_09_p02_i0_0.jpg,175,84,448,456
f214_09_p03_i0_0.jpg,164,90,437,464
f214_09_p04_i0_0.jpg,154,75,434,471
f214_09_p05_i0_0.jpg,141,74,432,484
f214_10_f07_i0_0.jpg,150,2,443,409
f214_10_f08_i0_0.jpg,194,20,495,447
f214_10_f09_i0_0.jpg,145,28,444,453
f214_10_f10_i0_0.jpg,131,38,419,437
f214_10_f11_i0_0.jpg,150,29,437,434
f214_10_l06_i0_0.jpg,162,29,469,458
f214_10_p01_i0_0.jpg,171,20,473,449
f214_10_p02_i0_0.jpg,210,36,439,350
f214_10_p03_i0_0.jpg,195,28,446,380
f214_10_p04_i0_0.jpg,172,22,429,379
f214_10_p05_i0_0.jpg,182,34,446,404
f214_11_f07_i0_0.jpg,125,81,411,478
f133_03_f14_i0_0.jpg,142,75,439,444
f133_04_f15_i0_0.jpg,187,118,426,402
f133_05_f16_i0_0.jpg,174,94,427,401
f133_06_f17_i0_0.jpg,191,105,422,374
f133_08_f08_i0_0.jpg,171,125,434,437
f133_11_f09_i0_0.jpg,168,115,423,432
f214_01_p03_i0_0.jpg,120,40,436,440
f214_02_f21_i0_0.jpg,96,9,418,458
f214_03_f17_i0_0.jpg,118,73,463,538
f214_04_f13_i0_0.jpg,117,-30,451,438
f214_04_r08_i0_0.jpg,153,-28,464,414
f214_05_p04_i0_0.jpg,137,-3,464,453
f214_06_l11_i0_0.jpg,142,29,447,460
f214_07_p01_i0_0.jpg,159,85,449,483
f214_09_f08_i0_0.jpg,150,30,440,429
f127_06_f21_i0_0.jpg,220,89,419,348
f129_09_f10_i0_0.jpg,198,87,428,386
f133_02_f13_i0_0.jpg,174,123,407,393
f214_11_f08_i0_0.jpg,146,98,450,540
f214_11_f09_i0_0.jpg,165,92,452,501
f214_11_f10_i0_0.jpg,166,108,462,518
f214_11_f11_i0_0.jpg,183,68,485,497
f214_11_l06_i0_0.jpg,96,86,411,546
f214_11_p01_i0_0.jpg,161,61,474,474
f214_11_p02_i0_0.jpg,153,59,433,430
f214_11_p03_i0_0.jpg,166,53,439,421
f214_11_p04_i0_0.jpg,159,75,433,454
f214_11_p05_i0_0.jpg,150,57,418,432
f214_12_f07_i0_0.jpg,159,17,466,453
f214_12_f08_i0_0.jpg,165,60,442,449
f214_12_f09_i0_0.jpg,177,69,447,430
f214_12_f10_i0_0.jpg,172,70,457,447
f214_12_f11_i0_0.jpg,144,75,438,481
f214_12_l06_i0_0.jpg,81,12,451,590
f214_12_p02_i0_0.jpg,149,33,444,432
f214_12_p03_i0_0.jpg,144,2,444,416
f214_12_p04_i0_0.jpg,154,42,443,437
f214_12_p05_i0_0.jpg,129,56,424,459
f218_01_f12_i0_0.jpg,126,85,403,441
f218_01_f13_i0_0.jpg,114,80,400,455
f218_01_f14_i0_0.jpg,102,72,388,431
f218_01_f15_i0_0.jpg,134,88,407,419
f218_01_f16_i0_0.jpg,127,94,414,447
f218_01_f17_i0_0.jpg,131,82,421,434
f218_01_f18_i0_0.jpg,124,113,405,460
f218_01_f19_i0_0.jpg,118,177,390,526
f218_01_f20_i0_0.jpg,109,158,386,512
f218_01_f21_i0_0.jpg,85,140,361,499
f218_01_l11_i0_0.jpg,103,72,410,485
f218_01_p02_i0_0.jpg,57,28,325,369
f218_01_p03_i0_0.jpg,70,14,335,359
f218_01_p04_i0_0.jpg,100,36,377,366
f218_01_p05_i0_0.jpg,101,10,406,399
f218_01_r06_i0_0.jpg,124,35,413,389
f218_01_r07_i0_0.jpg,85,3,375,386
f218_01_r08_i0_0.jpg,104,90,399,471
f218_01_r09_i0_0.jpg,94,105,369,464
f218_01_r10_i0_0.jpg,105,80,396,447
f218_02_f12_i0_0.jpg,137,63,411,433
f218_02_f13_i0_0.jpg,137,123,407,477
f218_02_f14_i0_0.jpg,176,29,454,394
f218_02_f15_i0_0.jpg,166,9,449,397
f218_02_f16_i0_0.jpg,152,54,452,451
f218_02_f17_i0_0.jpg,172,33,464,434
f218_02_f19_i0_0.jpg,163,20,449,391
f218_02_f20_i0_0.jpg,157,36,461,429
f218_02_f21_i0_0.jpg,166,18,460,405
f218_02_l11_i0_0.jpg,121,96,411,486
f218_02_p01_i0_0.jpg,130,15,402,378
f218_02_p02_i0_0.jpg,122,33,391,387
f218_02_p03_i0_0.jpg,125,66,381,411
f218_02_p04_i0_0.jpg,110,39,392,408
f218_02_p05_i0_0.jpg,96,52,382,413
f218_02_r06_i0_0.jpg,98,45,386,430
f218_02_r07_i0_0.jpg,108,47,385,415
f218_02_r08_i0_0.jpg,100,53,373,409
f218_02_r09_i0_0.jpg,115,36,396,399
f218_02_r10_i0_0.jpg,96,57,388,450
f218_03_f12_i0_0.jpg,145,49,448,432
f214_12_p01_i0_0.jpg,171,71,486,522
f218_01_p01_i0_0.jpg,86,-4,379,364
f218_02_f18_i0_0.jpg,170,33,461,422
f218_03_f13_i0_0.jpg,128,33,437,431
f218_03_r08_i0_0.jpg,141,20,424,391
f218_09_p03_i0_0.jpg,173,80,462,449
f218_10_f20_i0_0.jpg,163,50,493,465
f218_11_f15_i0_0.jpg,155,63,462,465
f218_11_r09_i0_0.jpg,170,58,477,460
f218_13_f10_i0_0.jpg,166,53,462,421
f218_14_p03_i0_0.jpg,181,88,447,432
f218_16_f09_i0_0.jpg,164,62,478,447
f218_17_p02_i0_0.jpg,192,100,476,462
f229_01_p02_i0_0.jpg,141,173,385,490
f218_03_f14_i0_0.jpg,146,68,439,442
f218_03_f15_i0_0.jpg,144,24,457,430
f218_03_f16_i0_0.jpg,147,22,451,421
f218_03_f17_i0_0.jpg,175,65,458,432
f218_03_f18_i0_0.jpg,174,33,472,426
f218_03_f19_i0_0.jpg,171,34,476,425
f218_03_f20_i0_0.jpg,183,60,494,477
f218_03_f21_i0_0.jpg,173,61,451,429
f218_03_l11_i0_0.jpg,98,66,422,495
f218_03_p01_i0_0.jpg,154,56,437,423
f218_03_p02_i0_0.jpg,154,63,434,419
f218_03_p03_i0_0.jpg,142,40,437,415
f218_03_p04_i0_0.jpg,147,35,434,395
f218_03_p05_i0_0.jpg,151,46,429,400
f218_03_r06_i0_0.jpg,142,25,429,397
f218_03_r07_i0_0.jpg,142,65,432,434
f218_03_r09_i0_0.jpg,146,12,428,387
f218_03_r10_i0_0.jpg,151,1,446,380
f218_09_f12_i0_0.jpg,155,31,480,486
f218_09_f13_i0_0.jpg,155,32,480,458
f218_09_f14_i0_0.jpg,140,35,475,474
f218_09_f15_i0_0.jpg,154,35,483,477
f218_09_f16_i0_0.jpg,109,24,479,490
f218_09_f17_i0_0.jpg,169,31,484,447
f218_09_f18_i0_0.jpg,151,28,480,479
f218_09_f19_i0_0.jpg,162,16,495,468
f218_09_f20_i0_0.jpg,176,36,493,460
f218_09_f21_i0_0.jpg,157,31,488,472
f218_09_l11_i0_0.jpg,122,28,455,461
f218_09_p01_i0_0.jpg,155,31,448,411
f218_09_p02_i0_0.jpg,170,58,450,424
f218_09_p04_i0_0.jpg,145,60,463,461
f218_09_p05_i0_0.jpg,156,73,462,461
f218_09_r06_i0_0.jpg,142,51,462,466
f218_09_r07_i0_0.jpg,126,42,453,459
f218_09_r08_i0_0.jpg,164,52,469,449
f218_09_r09_i0_0.jpg,133,28,472,460
f218_09_r10_i0_0.jpg,162,45,473,467
f218_10_f12_i0_0.jpg,165,13,497,451
f218_10_f13_i0_0.jpg,142,21,473,460
f218_10_f14_i0_0.jpg,147,45,483,482
f218_10_f15_i0_0.jpg,134,14,484,487
f218_10_f16_i0_0.jpg,148,78,469,517
f218_10_f17_i0_0.jpg,113,24,468,486
f218_10_f18_i0_0.jpg,137,70,498,559
f218_10_f19_i0_0.jpg,160,34,499,477
f218_10_f21_i0_0.jpg,162,34,504,480
f218_10_l11_i0_0.jpg,123,15,478,465
f218_10_p01_i0_0.jpg,140,29,447,458
f218_10_p02_i0_0.jpg,122,47,464,507
f218_10_p03_i0_0.jpg,154,50,465,464
f218_10_p04_i0_0.jpg,155,59,461,447
f218_10_p05_i0_0.jpg,133,34,463,468
f218_10_r06_i0_0.jpg,146,59,467,473
f218_10_r07_i0_0.jpg,165,24,497,434
f218_10_r08_i0_0.jpg,151,22,486,443
f218_10_r09_i0_0.jpg,200,79,474,424
f218_10_r10_i0_0.jpg,156,42,493,465
f218_11_f12_i0_0.jpg,163,31,473,430
f218_11_f13_i0_0.jpg,157,67,461,447
f218_11_f14_i0_0.jpg,146,52,469,471
f218_11_f16_i0_0.jpg,164,58,472,435
f218_11_f17_i0_0.jpg,173,58,473,449
f218_11_f18_i0_0.jpg,180,57,482,441
f218_11_f19_i0_0.jpg,180,56,472,425
f218_11_f20_i0_0.jpg,164,40,469,447
f218_11_f21_i0_0.jpg,179,58,484,456
f218_11_l11_i0_0.jpg,150,42,470,463
f218_11_p01_i0_0.jpg,161,54,455,453
f218_11_p02_i0_0.jpg,190,83,464,445
f218_11_p03_i0_0.jpg,178,73,467,469
f218_11_p04_i0_0.jpg,167,70,463,457
f218_11_p05_i0_0.jpg,184,59,479,448
f218_11_r06_i0_0.jpg,182,59,474,434
f218_11_r07_i0_0.jpg,176,51,471,437
f218_11_r08_i0_0.jpg,178,67,464,452
f218_11_r10_i0_0.jpg,171,58,474,449
f218_12_f07_i0_0.jpg,181,68,457,408
f218_12_f08_i0_0.jpg,170,42,454,401
f218_12_f09_i0_0.jpg,172,57,448,402
f218_12_f10_i0_0.jpg,170,37,450,396
f218_12_f11_i0_0.jpg,174,38,465,416
f218_12_l06_i0_0.jpg,151,17,446,392
f218_12_p01_i0_0.jpg,174,55,439,389
f218_12_p02_i0_0.jpg,159,41,446,414
f218_12_p03_i0_0.jpg,158,54,430,401
f218_12_p04_i0_0.jpg,166,45,434,376
f218_12_p05_i0_0.jpg,168,55,438,394
f218_13_f07_i0_0.jpg,174,54,459,414
f218_13_f08_i0_0.jpg,171,53,444,392
f218_13_f09_i0_0.jpg,177,77,448,406
f218_13_f11_i0_0.jpg,165,67,447,428
f218_13_l06_i0_0.jpg,169,63,442,413
f218_13_p01_i0_0.jpg,193,69,431,382
f218_13_p02_i0_0.jpg,197,76,440,386
f218_13_p03_i0_0.jpg,189,90,439,408
f218_13_p04_i0_0.jpg,192,86,444,400
f218_13_p05_i0_0.jpg,186,89,440,405
f218_14_f07_i0_0.jpg,186,78,461,431
f218_14_f08_i0_0.jpg,182,80,458,438
f218_14_f09_i0_0.jpg,174,88,449,421
f218_14_f10_i0_0.jpg,157,51,446,411
f218_14_f11_i0_0.jpg,146,48,445,419
f218_14_l06_i0_0.jpg,181,100,435,425
f218_14_p01_i0_0.jpg,196,96,444,408
f218_14_p02_i0_0.jpg,182,94,447,427
f218_14_p04_i0_0.jpg,179,83,442,424
f218_14_p05_i0_0.jpg,177,89,444,406
f218_15_f07_i0_0.jpg,155,34,459,408
f218_15_f08_i0_0.jpg,145,40,444,429
f218_15_f09_i0_0.jpg,155,47,453,439
f218_15_f10_i0_0.jpg,140,43,450,445
f218_15_f11_i0_0.jpg,142,33,448,435
f218_15_l06_i0_0.jpg,151,49,455,442
f218_15_p01_i0_0.jpg,163,87,457,505
f218_15_p02_i0_0.jpg,166,79,461,461
f218_15_p03_i0_0.jpg,163,60,465,447
f218_15_p04_i0_0.jpg,169,60,468,433
f218_15_p05_i0_0.jpg,140,36,457,439
f218_16_f07_i0_0.jpg,143,45,480,458
f218_16_f08_i0_0.jpg,155,47,476,443
f218_16_f10_i0_0.jpg,155,46,496,491
f218_16_f11_i0_0.jpg,136,19,487,474
f218_16_l06_i0_0.jpg,144,41,481,474
f218_16_p01_i0_0.jpg,184,95,478,466
f218_16_p02_i0_0.jpg,175,69,473,456
f218_16_p03_i0_0.jpg,155,79,467,471
f218_16_p04_i0_0.jpg,162,64,475,458
f218_16_p05_i0_0.jpg,162,72,478,459
f218_17_f07_i0_0.jpg,161,72,474,447
f218_17_f08_i0_0.jpg,182,84,471,436
f218_17_f09_i0_0.jpg,170,70,472,448
f218_17_f10_i0_0.jpg,167,47,469,412
f218_17_f11_i0_0.jpg,163,62,467,434
f218_17_l06_i0_0.jpg,163,46,485,466
f218_17_p01_i0_0.jpg,191,102,468,437
f218_17_p03_i0_0.jpg,203,104,472,431
f218_17_p04_i0_0.jpg,195,85,467,426
f218_17_p05_i0_0.jpg,176,67,465,423
f229_01_f12_i0_0.jpg,104,112,357,432
f229_01_f13_i0_0.jpg,88,120,354,459
f229_01_f14_i0_0.jpg,90,130,357,478
f229_01_f15_i0_0.jpg,87,128,356,474
f229_01_f16_i0_0.jpg,72,90,351,438
f229_01_f17_i0_0.jpg,81,105,347,439
f229_01_f18_i0_0.jpg,75,111,346,442
f229_01_f19_i0_0.jpg,77,112,348,438
f229_01_f20_i0_0.jpg,74,75,348,425
f229_01_f21_i0_0.jpg,62,78,338,423
f229_01_l11_i0_0.jpg,98,71,378,433
f229_01_p01_i0_0.jpg,142,160,376,448
f229_01_p03_i0_0.jpg,158,133,399,449
f229_01_p04_i0_0.jpg,136,151,379,462
f229_01_p05_i0_0.jpg,115,112,370,419
f229_01_r06_i0_0.jpg,117,99,373,421
f229_01_r07_i0_0.jpg,105,75,382,448
f229_01_r08_i0_0.jpg,86,92,369,464
f229_01_r09_i0_0.jpg,91,116,360,464
f229_01_r10_i0_0.jpg,86,116,360,453
f229_02_f12_i0_0.jpg,38,25,352,455
f229_02_f13_i0_0.jpg,25,5,358,455
f229_02_f14_i0_0.jpg,10,-16,352,443
f229_02_f15_i0_0.jpg,77,55,382,472
f229_02_f16_i0_0.jpg,100,22,419,458
f229_02_f17_i0_0.jpg,152,35,450,437
f229_02_f18_i0_0.jpg,32,-39,372,429
f229_02_f20_i0_0.jpg,53,-23,399,462
f229_02_f21_i0_0.jpg,21,12,350,442
f229_02_l11_i0_0.jpg,40,39,349,455
f229_02_p01_i0_0.jpg,44,7,383,464
f229_02_p02_i0_0.jpg,153,36,407,390
f229_02_p03_i0_0.jpg,120,56,377,397
f229_02_p04_i0_0.jpg,103,26,383,419
f229_02_p05_i0_0.jpg,97,50,364,397
f229_02_r06_i0_0.jpg,55,56,359,468
f229_02_r07_i0_0.jpg,48,23,349,429
f229_02_r08_i0_0.jpg,109,44,407,447
f229_02_r09_i0_0.jpg,117,37,410,430
f229_02_r10_i0_0.jpg,73,31,369,433
f229_03_f12_i0_0.jpg,73,5,394,452
f229_03_f15_i0_0.jpg,56,-31,423,447
f229_03_f16_i0_0.jpg,90,-35,418,401
f229_03_f17_i0_0.jpg,0,-44,388,456
f229_03_f18_i0_0.jpg,46,-34,425,435
f229_03_f19_i0_0.jpg,76,-35,438,449
f229_03_f20_i0_0.jpg,56,-45,427,424
f229_03_f21_i0_0.jpg,22,4,391,521
f229_03_l11_i0_0.jpg,87,10,391,406
f229_03_p01_i0_0.jpg,96,48,392,460
f229_03_p02_i0_0.jpg,85,19,387,431
f229_03_p03_i0_0.jpg,110,62,449,529
f229_03_p04_i0_0.jpg,135,10,439,420
f229_03_p05_i0_0.jpg,144,8,449,417
f229_03_r06_i0_0.jpg,156,10,448,413
f229_03_r07_i0_0.jpg,139,2,436,418
f229_03_r09_i0_0.jpg,128,10,419,414
f229_03_r10_i0_0.jpg,103,38,413,458
f229_06_f12_i0_0.jpg,140,4,454,437
f229_06_f13_i0_0.jpg,160,14,470,433
f229_06_f14_i0_0.jpg,146,30,453,437
f229_06_f15_i0_0.jpg,113,-11,425,397
f229_06_f16_i0_0.jpg,134,3,439,401
f229_06_f17_i0_0.jpg,128,19,442,431
f229_06_f18_i0_0.jpg,128,15,433,428
f229_06_f19_i0_0.jpg,116,9,435,451
f229_06_f20_i0_0.jpg,135,24,456,447
f229_06_f21_i0_0.jpg,138,2,472,462
f229_06_l11_i0_0.jpg,108,5,411,411
f229_06_p01_i0_0.jpg,125,11,391,374
f229_06_p02_i0_0.jpg,132,42,401,416
f229_06_p04_i0_0.jpg,154,31,430,414
f229_06_p05_i0_0.jpg,133,17,415,414
f229_06_r06_i0_0.jpg,136,27,418,429
f229_06_r07_i0_0.jpg,157,14,446,421
f229_06_r08_i0_0.jpg,136,36,428,416
f229_06_r09_i0_0.jpg,130,38,424,423
f229_06_r10_i0_0.jpg,134,32,432,424
f229_07_f12_i0_0.jpg,63,34,381,467
f229_07_f13_i0_0.jpg,56,32,376,470
f229_07_f14_i0_0.jpg,60,60,377,494
f229_07_f15_i0_0.jpg,118,71,396,450
f229_07_f16_i0_0.jpg,123,76,398,450
f229_07_f17_i0_0.jpg,138,60,412,429
f229_07_f18_i0_0.jpg,115,96,387,465
f229_07_f19_i0_0.jpg,97,86,372,460
f229_07_f20_i0_0.jpg,100,75,381,449
f229_07_l11_i0_0.jpg,104,56,409,476
f229_07_p01_i0_0.jpg,75,93,347,451
f229_07_p02_i0_0.jpg,83,52,399,476
f229_07_p03_i0_0.jpg,79,52,387,465
f229_07_p04_i0_0.jpg,64,59,374,479
f229_07_p05_i0_0.jpg,59,53,359,469
f229_07_r06_i0_0.jpg,49,59,357,491
f229_07_r07_i0_0.jpg,78,70,390,500
f229_07_r08_i0_0.jpg,101,84,396,485
f229_07_r09_i0_0.jpg,102,65,403,485
f229_07_r10_i0_0.jpg,94,57,404,483
f229_08_f12_i0_0.jpg,67,-9,398,429
f229_08_f13_i0_0.jpg,69,3,396,449
f229_08_f14_i0_0.jpg,67,6,394,451
f229_08_f15_i0_0.jpg,54,-9,384,440
f229_08_f17_i0_0.jpg,67,-21,406,443
f229_08_f18_i0_0.jpg,71,1,412,473
f229_08_f19_i0_0.jpg,67,-7,413,458
f229_08_f20_i0_0.jpg,102,3,403,414
f229_08_f21_i0_0.jpg,116,26,419,420
f229_08_l11_i0_0.jpg,103,-14,432,427
f229_08_p01_i0_0.jpg,87,-1,402,431
f229_08_p02_i0_0.jpg,75,17,400,450
f229_08_p03_i0_0.jpg,76,25,392,453
f229_08_p04_i0_0.jpg,70,15,398,451
f229_08_p05_i0_0.jpg,85,6,408,449
f229_08_r06_i0_0.jpg,92,3,403,439
f229_08_r07_i0_0.jpg,103,22,412,439
f229_08_r08_i0_0.jpg,101,23,415,447
f229_08_r09_i0_0.jpg,120,-2,429,416
f229_09_f07_i0_0.jpg,174,64,444,426
f229_09_f08_i0_0.jpg,119,60,395,435
f229_09_f09_i0_0.jpg,123,50,406,431
f229_09_f10_i0_0.jpg,147,112,411,459
f229_09_f11_i0_0.jpg,143,68,408,419
f229_09_l06_i0_0.jpg,163,79,432,442
f229_09_p01_i0_0.jpg,138,117,397,457
f229_09_p02_i0_0.jpg,116,117,387,464
f229_09_p03_i0_0.jpg,124,69,384,415
f229_09_p04_i0_0.jpg,116,96,379,444
f229_09_p05_i0_0.jpg,100,102,378,472
f229_10_f07_i0_0.jpg,134,97,383,435
f229_10_f08_i0_0.jpg,155,81,402,428
f229_10_f09_i0_0.jpg,139,84,391,419
f229_10_f10_i0_0.jpg,151,63,405,398
f229_10_l06_i0_0.jpg,112,119,369,465
f229_10_p01_i0_0.jpg,91,-30,433,409
f229_10_p02_i0_0.jpg,107,102,355,444
f229_10_p03_i0_0.jpg,122,98,376,434
f229_10_p04_i0_0.jpg,107,77,366,419
f229_10_p05_i0_0.jpg,132,114,365,414
f229_11_f07_i0_0.jpg,147,80,404,420
f229_11_f08_i0_0.jpg,165,78,422,413
f229_11_f09_i0_0.jpg,127,35,411,419
f229_11_f10_i0_0.jpg,162,49,441,417
f229_11_f11_i0_0.jpg,140,67,404,414
f229_11_l06_i0_0.jpg,127,90,382,440
f229_11_p01_i0_0.jpg,158,105,405,439
f229_11_p02_i0_0.jpg,164,133,399,449
f229_11_p03_i0_0.jpg,132,103,387,443
f229_11_p05_i0_0.jpg,126,117,376,445
f229_12_f07_i0_0.jpg,171,45,418,368
f229_12_f08_i0_0.jpg,131,22,412,400
f229_12_f09_i0_0.jpg,192,32,450,383
f229_12_f10_i0_0.jpg,140,65,418,439
f229_12_f11_i0_0.jpg,131,70,408,453
f229_12_l06_i0_0.jpg,167,71,419,408
f229_12_p01_i0_0.jpg,148,27,424,399
f229_12_p02_i0_0.jpg,124,65,394,426
f229_12_p03_i0_0.jpg,127,58,403,437
f229_12_p04_i0_0.jpg,125,71,397,429
f229_12_p05_i0_0.jpg,201,46,472,406
f229_13_f07_i0_0.jpg,123,44,467,484
f229_13_f08_i0_0.jpg,150,87,485,522
f229_13_f09_i0_0.jpg,160,3,479,422
f229_13_f11_i0_0.jpg,151,24,491,452
f229_13_l06_i0_0.jpg,84,6,442,480
f229_13_p01_i0_0.jpg,39,105,351,532
f229_13_p02_i0_0.jpg,159,67,489,507
f229_13_p03_i0_0.jpg,148,52,478,487
f229_13_p04_i0_0.jpg,124,45,466,505
f229_13_p05_i0_0.jpg,95,70,443,542
f229_14_f07_i0_0.jpg,205,74,447,416
f229_14_f08_i0_0.jpg,157,57,425,421
f229_14_f09_i0_0.jpg,110,41,400,427
f229_14_f10_i0_0.jpg,136,70,395,425
f229_14_f11_i0_0.jpg,170,46,428,406
f229_14_l06_i0_0.jpg,152,113,387,432
f229_14_p01_i0_0.jpg,150,77,430,454
f229_14_p02_i0_0.jpg,116,8,419,415
f229_14_p04_i0_0.jpg,154,62,426,430
f229_14_p05_i0_0.jpg,174,82,438,441
f230_01_f12_i0_0.jpg,147,75,377,357
f230_01_f13_i0_0.jpg,114,85,352,372
f230_01_f14_i0_0.jpg,131,88,370,385
f230_01_f15_i0_0.jpg,164,86,391,364
f230_01_f16_i0_0.jpg,132,95,377,374
f230_01_f17_i0_0.jpg,135,38,372,327
f230_01_f18_i0_0.jpg,114,72,352,358
f230_01_f19_i0_0.jpg,103,105,354,394
f230_01_f20_i0_0.jpg,111,76,358,370
f230_01_f21_i0_0.jpg,106,79,332,344
f230_01_l11_i0_0.jpg,112,81,353,384
f230_01_p01_i0_0.jpg,160,24,429,359
f230_01_p02_i0_0.jpg,138,60,368,348
f230_01_p04_i0_0.jpg,133,112,386,419
f230_01_p05_i0_0.jpg,121,102,368,407
f230_01_r06_i0_0.jpg,148,70,392,372
f230_01_r07_i0_0.jpg,148,70,385,365
f230_01_r08_i0_0.jpg,134,68,377,358
f230_01_r09_i0_0.jpg,128,74,366,369
f230_01_r10_i0_0.jpg,130,75,366,364
f230_02_f12_i0_0.jpg,127,37,453,447
f230_02_f13_i0_0.jpg,128,43,447,475
f230_02_f14_i0_0.jpg,123,-26,458,410
